stateur,statemb,state,age,tenure,joblost,nwhite,school12,sex,bluecol,smsa,married,dkids,dykids,yrdispl,rr,head,ui,portfolio,derivatives,insurance,Sharpe
8.9,158,85,34,2,slack_work,yes,no,male,yes,no,yes,yes,no,6,0.3440367,yes,yes,yes,yes,yes,0.6880734
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.2,145,86,45,2,slack_work,no,no,female,yes,yes,yes,yes,no,8,0.5192308,no,yes,yes,yes,yes,1.0384616
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.3,210,74,39,8,other,no,no,female,yes,yes,no,no,no,7,0.5198238,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,136,71,56,3,position_abolished,no,no,male,yes,no,yes,yes,no,3,0.2615955,yes,yes,yes,yes,yes,0.523191
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.9,194,88,40,1,slack_work,no,yes,male,yes,no,yes,yes,yes,9,0.5186916,yes,no,yes,yes,yes,1.0373832
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.5,185,91,45,2,slack_work,no,no,male,yes,no,yes,no,no,3,0.3310345,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,224,23,21,1,seasonal_job_ended,no,no,male,yes,yes,no,no,no,4,0.448,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,29,2,slack_work,no,yes,male,yes,yes,no,no,no,1,0.4925373,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.4,168,33,34,1,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,156,94,28,3,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.3477366,yes,no,yes,yes,yes,0.6954732
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,37,6,slack_work,yes,yes,male,yes,yes,yes,yes,no,1,0.4230769,yes,yes,yes,yes,yes,0.8461538
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,125,21,39,1,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.2083333,yes,yes,yes,yes,yes,0.4166666
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.5,169,31,48,25,slack_work,no,no,male,yes,yes,yes,yes,no,8,0.3387097,yes,no,yes,yes,yes,0.6774194
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.4,140,45,40,1,slack_work,no,no,female,yes,no,no,yes,no,10,0.4957983,yes,no,yes,yes,yes,0.9915966
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,22,2,slack_work,no,no,male,yes,no,no,yes,no,1,0.5,no,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,225,55,34,16,other,no,no,female,yes,yes,yes,yes,no,8,0.5221239,yes,no,yes,yes,yes,1.0442478
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
2.8,150,12,30,2,other,no,no,male,yes,no,yes,yes,yes,5,0.4983051,yes,no,yes,yes,yes,0.9966102
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.1,263,34,59,22,slack_work,no,no,female,yes,yes,yes,no,no,8,0.4453125,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,225,35,36,18,other,no,no,male,yes,yes,yes,yes,no,10,0.440594,yes,no,yes,yes,yes,0.881188
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.4,168,33,30,2,slack_work,no,yes,female,yes,yes,no,no,no,2,0.5024155,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,32,9,slack_work,no,no,male,yes,no,yes,yes,yes,1,0.4925373,yes,yes,yes,yes,yes,0.9850746
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.2,191,41,40,16,slack_work,no,no,male,yes,yes,yes,yes,no,2,0.3969171,yes,yes,yes,yes,yes,0.7938342
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.4,168,33,46,17,other,no,no,male,yes,yes,yes,no,no,2,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.2,129,45,22,2,slack_work,no,no,male,yes,no,no,yes,no,6,0.4962406,no,yes,yes,yes,yes,0.9924812
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.4,203,74,31,1,slack_work,no,yes,male,yes,yes,no,no,no,6,0.5211267,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.6,190,93,23,4,slack_work,no,no,male,yes,yes,no,no,no,9,0.3951368,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,27,7,slack_work,no,no,male,yes,no,no,no,no,1,0.498008,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,55,17,slack_work,no,no,male,yes,yes,yes,no,no,2,0.322064,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.8,241,22,61,8,slack_work,no,no,female,yes,yes,yes,no,no,7,0.6007326,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,132,12,34,12,other,no,yes,male,yes,no,yes,yes,yes,1,0.5268817,yes,yes,yes,yes,yes,1.0537634
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.0,255,14,34,3,seasonal_job_ended,yes,yes,male,yes,yes,yes,no,no,8,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.3,182,34,24,1,other,no,no,male,yes,no,no,no,no,1,0.525641,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,167,56,42,5,slack_work,no,yes,female,yes,no,yes,no,no,4,0.4175,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.8,185,14,28,1,slack_work,no,no,male,yes,yes,yes,no,no,3,0.4637681,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,126,46,25,3,slack_work,no,no,female,yes,no,no,yes,yes,5,0.255144,yes,yes,yes,yes,yes,0.510288
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,266,23,24,1,other,no,no,male,yes,no,no,no,no,8,0.5210527,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,22,4,slack_work,no,no,male,yes,yes,no,no,no,2,0.3351852,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,105,64,61,38,other,no,no,female,yes,yes,no,no,no,3,0.2922252,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.3,175,59,30,1,other,yes,no,female,yes,yes,no,yes,yes,6,0.5,yes,no,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.9,187,44,29,1,other,no,yes,male,yes,yes,no,no,no,9,0.39779,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,36,14,other,no,no,male,yes,yes,yes,yes,no,1,0.2186667,yes,yes,yes,yes,yes,0.4373334
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.1,197,73,28,1,other,no,no,male,yes,no,no,no,no,4,0.3283333,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.5,185,91,34,11,slack_work,no,yes,male,yes,no,yes,yes,yes,3,0.4033614,yes,no,yes,yes,yes,0.8067228
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,272,14,27,6,slack_work,no,no,male,yes,yes,yes,no,no,9,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.3,154,15,32,13,slack_work,no,no,male,yes,no,yes,no,no,2,0.3074074,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,125,21,30,9,other,no,yes,male,yes,yes,yes,no,no,2,0.2083333,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.1,130,85,30,1,slack_work,no,yes,male,yes,no,yes,yes,no,1,0.4982079,no,no,yes,yes,yes,0.9964158
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.4,152,11,33,1,other,no,no,male,yes,yes,yes,yes,yes,6,0.5691699,yes,no,yes,yes,yes,1.1383398
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,179,81,60,32,position_abolished,no,no,male,yes,no,yes,no,no,6,0.3586498,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.2,199,33,34,3,slack_work,no,no,male,yes,yes,yes,yes,yes,9,0.4530387,yes,no,yes,yes,yes,0.9060774
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.3,135,13,24,3,slack_work,no,no,male,yes,no,yes,no,no,1,0.5022421,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,37,2,slack_work,no,yes,male,yes,yes,yes,yes,no,1,0.2939068,yes,yes,yes,yes,yes,0.5878136
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,118,57,57,6,other,yes,no,male,yes,no,yes,no,no,2,0.5,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.2,130,64,33,3,slack_work,no,no,male,yes,no,yes,yes,no,6,0.1622691,yes,yes,yes,yes,yes,0.3245382
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.0,210,47,25,3,seasonal_job_ended,no,no,male,yes,yes,no,no,no,8,0.4666667,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,145,64,29,1,slack_work,yes,no,female,yes,no,yes,yes,no,10,0.4956522,no,yes,yes,yes,yes,0.9913044
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,105,64,43,8,other,no,no,female,yes,no,no,yes,no,3,0.5032258,yes,no,yes,yes,yes,1.0064516
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.5,125,21,35,9,position_abolished,no,no,male,yes,yes,yes,yes,no,1,0.3667546,yes,yes,yes,yes,yes,0.7335092
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.2,199,33,51,1,other,yes,no,male,yes,yes,yes,yes,no,9,0.4898785,yes,yes,yes,yes,yes,0.979757
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,124,11,46,5,other,no,no,male,yes,no,yes,yes,no,2,0.4135802,yes,yes,yes,yes,yes,0.8271604
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.2,197,73,52,1,other,no,no,male,yes,yes,yes,yes,no,5,0.4910941,yes,yes,yes,yes,yes,0.9821882
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.2,197,44,36,2,slack_work,no,yes,male,yes,no,no,no,no,6,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,138,54,37,19,slack_work,yes,no,male,yes,yes,yes,yes,yes,3,0.4598071,yes,yes,yes,yes,yes,0.9196142
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,44,4,other,no,no,male,yes,no,yes,no,no,4,0.30625,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.5,175,52,24,1,other,yes,no,female,yes,yes,no,yes,yes,5,0.540146,yes,yes,yes,yes,yes,1.080292
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,24,2,slack_work,no,no,male,yes,yes,no,no,no,4,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,241,23,53,1,slack_work,no,no,female,yes,yes,yes,no,no,6,0.5238096,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.8,158,22,30,2,slack_work,no,no,male,yes,no,yes,no,no,2,0.6602316,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,143,42,45,1,slack_work,no,no,male,yes,no,yes,yes,no,4,0.5666667,yes,yes,yes,yes,yes,1.1333334
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.2,252,23,46,8,other,no,no,female,yes,yes,yes,no,no,7,0.5229358,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,42,1,other,no,no,female,yes,no,yes,no,no,1,0.517413,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.9,147,31,51,19,other,no,no,female,yes,no,no,no,no,4,0.49,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.4,197,73,38,1,slack_work,no,no,female,yes,no,yes,no,no,6,0.4628713,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.1,115,86,38,3,slack_work,yes,no,male,yes,no,yes,yes,no,2,0.287037,yes,yes,yes,yes,yes,0.574074
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,30,1,slack_work,yes,no,male,yes,yes,yes,yes,yes,2,0.5185185,yes,no,yes,yes,yes,1.037037
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,40,17,slack_work,no,no,male,yes,yes,no,no,no,2,0.493188,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.5,125,21,37,9,other,no,yes,male,yes,yes,yes,yes,no,1,0.2901879,yes,yes,yes,yes,yes,0.5803758
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.2,220,14,34,6,other,no,no,male,yes,yes,yes,yes,no,6,0.5,yes,yes,yes,yes,yes,1.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
4.8,255,41,39,7,other,no,no,female,yes,no,yes,yes,no,9,0.504065,no,yes,yes,yes,yes,1.00813
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,36,2,position_abolished,no,no,male,yes,yes,yes,yes,no,1,0.4205128,yes,no,yes,yes,yes,0.8410256
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,34,1,other,no,no,male,yes,yes,yes,yes,yes,2,0.5201005,yes,yes,yes,yes,yes,1.040201
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,168,74,36,1,slack_work,no,no,male,yes,no,yes,yes,yes,2,0.5204082,yes,yes,yes,yes,yes,1.0408164
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.0,143,42,29,5,slack_work,no,no,female,yes,yes,no,no,no,4,0.5625,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.8,105,64,58,6,slack_work,no,no,male,yes,no,yes,no,no,3,0.1566092,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,43,1,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.5224719,yes,yes,yes,yes,yes,1.0449438
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.0,198,41,20,1,slack_work,no,no,male,yes,yes,no,no,no,4,0.5,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,40,7,slack_work,no,no,male,yes,no,no,no,no,1,0.4327177,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.7,166,93,25,1,slack_work,no,no,male,yes,yes,yes,yes,no,2,0.3435701,yes,yes,yes,yes,yes,0.6871402
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
14.2,197,34,22,2,slack_work,no,yes,female,yes,yes,yes,no,no,2,0.5241935,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,238,92,44,11,position_abolished,no,no,male,yes,yes,yes,no,no,8,0.4589801,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,28,1,other,no,yes,male,yes,yes,yes,yes,yes,1,0.2939068,yes,yes,yes,yes,yes,0.5878136
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,145,62,42,3,slack_work,no,no,male,yes,no,no,no,no,7,0.1813187,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.1,158,42,32,1,seasonal_job_ended,no,no,male,yes,no,yes,yes,yes,2,0.3333333,yes,yes,yes,yes,yes,0.6666666
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.8,166,93,45,1,position_abolished,no,no,male,yes,yes,yes,no,no,6,0.3013436,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.2,260,21,35,10,slack_work,no,yes,male,yes,yes,no,no,no,10,0.4324895,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.0,229,84,22,3,other,no,yes,male,yes,yes,no,no,no,10,0.6024097,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.7,148,33,33,3,other,no,yes,male,yes,no,yes,yes,no,1,0.2330509,yes,yes,yes,yes,yes,0.4661018
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.7,147,74,54,3,other,no,no,male,yes,no,yes,yes,no,1,0.4205128,yes,no,yes,yes,yes,0.8410256
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.4,280,23,56,9,other,no,no,male,yes,yes,yes,yes,no,9,0.5163934,yes,yes,yes,yes,yes,1.0327868
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.6,170,43,24,5,other,no,no,female,yes,no,yes,yes,yes,10,0.5852535,yes,yes,yes,yes,yes,1.170507
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.8,205,23,30,2,slack_work,no,no,male,yes,yes,yes,yes,yes,2,0.5212355,yes,yes,yes,yes,yes,1.042471
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,33,6,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.519337,yes,yes,yes,yes,yes,1.038674
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,175,59,24,1,other,no,no,male,yes,yes,yes,no,no,5,0.4983051,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,29,5,slack_work,no,yes,male,yes,yes,yes,yes,yes,1,0.4317719,yes,yes,yes,yes,yes,0.8635438
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,26,1,slack_work,no,no,male,yes,yes,yes,yes,yes,1,0.521197,yes,yes,yes,yes,yes,1.042394
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
6.2,175,57,33,1,slack_work,no,no,male,yes,no,no,no,no,10,0.5022625,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
12.1,163,91,27,5,slack_work,no,no,male,yes,no,no,no,no,1,0.2330346,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,36,8,slack_work,no,no,male,yes,yes,yes,yes,no,1,0.3752213,yes,yes,yes,yes,yes,0.7504426
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.6,140,52,51,5,slack_work,no,no,male,yes,yes,yes,no,no,1,0.2331839,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
9.0,192,83,21,1,slack_work,no,no,male,yes,no,yes,yes,yes,5,0.5203488,yes,yes,yes,yes,yes,1.0406976
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.9,200,59,49,3,slack_work,no,no,male,yes,yes,no,no,no,9,0.5019011,no,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.5,188,11,38,1,slack_work,no,no,male,yes,yes,yes,yes,no,10,0.5379061,yes,yes,yes,yes,yes,1.0758122
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
8.6,84,32,36,2,slack_work,yes,no,female,yes,yes,no,yes,no,3,0.5581396,yes,no,yes,yes,yes,1.1162792
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
11.1,84,32,34,6,slack_work,no,no,male,yes,yes,yes,yes,no,2,0.2808642,yes,yes,yes,yes,yes,0.5617284
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.3,165,51,22,1,slack_work,no,yes,male,yes,yes,no,no,no,4,0.5,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
10.3,190,23,30,10,other,no,no,female,yes,yes,no,no,no,1,0.5206897,no,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.7,203,22,27,9,slack_work,no,no,male,yes,yes,no,no,no,4,0.1272727,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
3.5,228,56,29,2,slack_work,yes,no,male,yes,no,no,no,no,8,0.5,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
5.5,120,46,23,5,other,no,no,male,yes,no,no,no,no,4,0.54,yes,no,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
7.0,189,74,42,9,slack_work,yes,no,male,yes,yes,yes,no,no,4,0.52,yes,yes,no,no,no,0.0
4.6,176,73,45,2,other,no,no,male,yes,no,yes,no,no,1,0.5025641,yes,no,no,no,no,0.0
